student_id,video_id,group_name,question_id,accuracy,fall_num_avg,confusion_dur,inattention_dur,valid_percent,follow_percent,choice
155,1,control,test_q10,1,4.325,0.0,0.0,0.2159776782637048,0.0886405738511505,A
155,1,control,test_q11,0,4.325,0.0,0.0,0.2159776782637048,0.0886405738511505,A
155,1,control,test_q12,1,0.0,0.0,0.0,0.0033333333333333,0.0033333333333333,C
165,1,control,test_q1,1,4.0,0.0,0.0,0.4528301886792453,0.1226415094339622,D
165,1,control,test_q2,1,4.0,0.0,0.0,0.4528301886792453,0.1226415094339622,B
165,1,control,test_q3,1,22.0,0.0,0.0,0.4204171544428747,0.2377110182971411,C
165,1,control,test_q4,1,22.0,0.0,0.0,0.4204171544428747,0.2377110182971411,A
165,1,control,test_q5,1,22.0,0.0,0.0,0.4204171544428747,0.2377110182971411,B
165,1,control,test_q6,0,22.0,0.0,0.0,0.4204171544428747,0.2377110182971411,A
165,1,control,test_q7,1,22.0,0.0,0.0,0.4204171544428747,0.2377110182971411,A
165,1,control,test_q8,1,22.0,0.0,0.0,0.4204171544428747,0.2377110182971411,A
165,1,control,test_q9,1,14.9,0.0,0.0,0.5301936422318582,0.1590583560199857,B
165,1,control,test_q10,1,14.9,0.0,0.0,0.5301936422318582,0.1590583560199857,A
165,1,control,test_q11,1,14.9,0.0,0.0,0.5301936422318582,0.1590583560199857,B
165,1,control,test_q12,0,1.1666666666666667,0.0,0.0,0.5354090585046135,0.1435537994500258,D
191,1,control,test_q1,0,11.0,0.0,0.0,0.782608695652174,0.0434782608695652,B
191,1,control,test_q2,1,11.0,0.0,0.0,0.782608695652174,0.0434782608695652,B
191,1,control,test_q3,1,7.5,0.0,0.0,0.4487143322282641,0.158320084790673,C
191,1,control,test_q4,1,7.5,0.0,0.0,0.4487143322282641,0.158320084790673,A
191,1,control,test_q5,1,7.5,0.0,0.0,0.4487143322282641,0.158320084790673,B
191,1,control,test_q6,0,7.5,0.0,0.0,0.4487143322282641,0.158320084790673,A
191,1,control,test_q7,1,7.5,0.0,0.0,0.4487143322282641,0.158320084790673,A
191,1,control,test_q8,1,7.5,0.0,0.0,0.4487143322282641,0.158320084790673,A
191,1,control,test_q9,0,2.525,0.0,0.0,0.5305395242478887,0.2976189234441609,C
191,1,control,test_q10,0,2.525,0.0,0.0,0.5305395242478887,0.2976189234441609,D
191,1,control,test_q11,1,2.525,0.0,0.0,0.5305395242478887,0.2976189234441609,B
191,1,control,test_q12,1,1.3333333333333333,0.0,0.0,0.1471734892787524,0.0177875243664717,C
154,1,control,test_q1,1,4.0,0.0,0.0,0.75,0.0119047619047619,D
154,1,control,test_q2,1,4.0,0.0,0.0,0.75,0.0119047619047619,B
154,1,control,test_q3,1,16.333333333333332,0.0,0.0,0.415069515304203,0.2727074288173653,C
154,1,control,test_q4,1,16.333333333333332,0.0,0.0,0.415069515304203,0.2727074288173653,A
154,1,control,test_q5,1,16.333333333333332,0.0,0.0,0.415069515304203,0.2727074288173653,B
154,1,control,test_q6,1,16.333333333333332,0.0,0.0,0.415069515304203,0.2727074288173653,B
154,1,control,test_q7,1,16.333333333333332,0.0,0.0,0.415069515304203,0.2727074288173653,A
154,1,control,test_q8,1,16.333333333333332,0.0,0.0,0.415069515304203,0.2727074288173653,A
154,1,control,test_q9,0,10.6,0.0,0.0,0.8023905537386332,0.5172017576443402,D
154,1,control,test_q10,1,10.6,0.0,0.0,0.8023905537386332,0.5172017576443402,A
154,1,control,test_q11,1,10.6,0.0,0.0,0.8023905537386332,0.5172017576443402,B
154,1,control,test_q12,0,19.166666666666668,0.0,0.0,0.453778043447838,0.1076939698270749,B
161,1,control,test_q1,1,19.0,0.0,0.0,0.6785714285714286,0.0,D
161,1,control,test_q2,1,19.0,0.0,0.0,0.6785714285714286,0.0,B
161,1,control,test_q3,1,8.166666666666666,0.0,0.0,0.4287149028279615,0.2147034157493146,C
161,1,control,test_q4,1,8.166666666666666,0.0,0.0,0.4287149028279615,0.2147034157493146,A
161,1,control,test_q5,0,8.166666666666666,0.0,0.0,0.4287149028279615,0.2147034157493146,C
161,1,control,test_q6,1,8.166666666666666,0.0,0.0,0.4287149028279615,0.2147034157493146,B
161,1,control,test_q7,1,8.166666666666666,0.0,0.0,0.4287149028279615,0.2147034157493146,A
161,1,control,test_q8,1,8.166666666666666,0.0,0.0,0.4287149028279615,0.2147034157493146,A
161,1,control,test_q9,1,5.875,0.0,0.0,0.5844247510295009,0.2555079586593495,B
161,1,control,test_q10,1,5.875,0.0,0.0,0.5844247510295009,0.2555079586593495,A
161,1,control,test_q11,0,5.875,0.0,0.0,0.5844247510295009,0.2555079586593495,A
161,1,control,test_q12,1,2.1666666666666665,0.0,0.0,0.1472708894878706,0.0370061728395061,C
164,1,control,test_q1,1,5.0,0.0,0.0,0.7222222222222222,0.0555555555555555,D
164,1,control,test_q2,1,5.0,0.0,0.0,0.7222222222222222,0.0555555555555555,B
164,1,control,test_q3,1,13.833333333333334,0.0,0.0,0.4813616320823984,0.1978408050833105,C
164,1,control,test_q4,1,13.833333333333334,0.0,0.0,0.4813616320823984,0.1978408050833105,A
164,1,control,test_q5,0,13.833333333333334,0.0,0.0,0.4813616320823984,0.1978408050833105,A
164,1,control,test_q6,0,13.833333333333334,0.0,0.0,0.4813616320823984,0.1978408050833105,A
164,1,control,test_q7,1,13.833333333333334,0.0,0.0,0.4813616320823984,0.1978408050833105,A
164,1,control,test_q8,1,13.833333333333334,0.0,0.0,0.4813616320823984,0.1978408050833105,A
164,1,control,test_q9,0,2.05,0.0,0.0,0.2535143341344105,0.1351163522063511,A
164,1,control,test_q10,0,2.05,0.0,0.0,0.2535143341344105,0.1351163522063511,D
164,1,control,test_q11,1,2.05,0.0,0.0,0.2535143341344105,0.1351163522063511,B
164,1,control,test_q12,0,2.1666666666666665,0.0,0.0,0.1047353068727897,0.0273772795831619,B
176,1,control,test_q1,1,10.0,0.0,0.0,0.7291666666666666,0.1041666666666666,D
176,1,control,test_q2,1,10.0,0.0,0.0,0.7291666666666666,0.1041666666666666,B
176,1,control,test_q3,1,10.333333333333334,0.0,0.0,0.4841142158884012,0.3425631969980249,C
176,1,control,test_q4,0,10.333333333333334,0.0,0.0,0.4841142158884012,0.3425631969980249,B
176,1,control,test_q5,1,10.333333333333334,0.0,0.0,0.4841142158884012,0.3425631969980249,B
176,1,control,test_q6,1,10.333333333333334,0.0,0.0,0.4841142158884012,0.3425631969980249,B
176,1,control,test_q7,1,10.333333333333334,0.0,0.0,0.4841142158884012,0.3425631969980249,A
176,1,control,test_q8,1,10.333333333333334,0.0,0.0,0.4841142158884012,0.3425631969980249,A
176,1,control,test_q9,1,5.1,0.0,0.0,0.633411752403126,0.3458343656931792,B
176,1,control,test_q10,1,5.1,0.0,0.0,0.633411752403126,0.3458343656931792,A
176,1,control,test_q11,0,5.1,0.0,0.0,0.633411752403126,0.3458343656931792,A
176,1,control,test_q12,1,1.6666666666666667,0.0,0.0,0.1768386243386243,0.0083887306109528,C
140,1,control,test_q1,0,7.0,0.0,0.0,0.25,0.0,B
140,1,control,test_q2,0,7.0,0.0,0.0,0.25,0.0,D
140,1,control,test_q3,1,22.33333333333333,0.0,0.0,0.4692820143650857,0.1835251736239612,C
140,1,control,test_q4,1,22.33333333333333,0.0,0.0,0.4692820143650857,0.1835251736239612,A
140,1,control,test_q5,0,22.33333333333333,0.0,0.0,0.4692820143650857,0.1835251736239612,A
140,1,control,test_q6,1,22.33333333333333,0.0,0.0,0.4692820143650857,0.1835251736239612,B
140,1,control,test_q7,1,22.33333333333333,0.0,0.0,0.4692820143650857,0.1835251736239612,A
140,1,control,test_q8,1,22.33333333333333,0.0,0.0,0.4692820143650857,0.1835251736239612,A
140,1,control,test_q9,1,18.55,0.0,0.0,0.5252806692928305,0.2430491606802336,B
140,1,control,test_q10,1,18.55,0.0,0.0,0.5252806692928305,0.2430491606802336,A
140,1,control,test_q11,0,18.55,0.0,0.0,0.5252806692928305,0.2430491606802336,D
140,1,control,test_q12,0,4.333333333333333,0.0,0.0,0.2530750963583951,0.0708952371107155,B
153,1,control,test_q1,1,4.0,0.0,0.0,0.9666666666666668,0.0,D
153,1,control,test_q2,1,4.0,0.0,0.0,0.9666666666666668,0.0,B
153,1,control,test_q3,1,21.666666666666668,0.0,0.0,0.4783222970642121,0.1896740144157056,C
153,1,control,test_q4,1,21.666666666666668,0.0,0.0,0.4783222970642121,0.1896740144157056,A
153,1,control,test_q5,1,21.666666666666668,0.0,0.0,0.4783222970642121,0.1896740144157056,B
153,1,control,test_q6,0,21.666666666666668,0.0,0.0,0.4783222970642121,0.1896740144157056,C
153,1,control,test_q7,1,21.666666666666668,0.0,0.0,0.4783222970642121,0.1896740144157056,A
153,1,control,test_q8,0,21.666666666666668,0.0,0.0,0.4783222970642121,0.1896740144157056,C
153,1,control,test_q9,1,7.525,0.0,0.0,0.5671182476213643,0.3081412569811156,B
153,1,control,test_q10,1,7.525,0.0,0.0,0.5671182476213643,0.3081412569811156,A
153,1,control,test_q11,1,7.525,0.0,0.0,0.5671182476213643,0.3081412569811156,B
153,1,control,test_q12,1,2.5,0.0988333333333333,0.0,0.2166837493745409,0.0169495338905843,C
158,1,control,test_q1,1,8.0,0.0,0.0,0.0761904761904762,0.0,D
158,1,control,test_q2,1,8.0,0.0,0.0,0.0761904761904762,0.0,B
158,1,control,test_q3,1,31.0,0.0,0.0,0.4158205214312804,0.2248163718326677,C
158,1,control,test_q4,1,31.0,0.0,0.0,0.4158205214312804,0.2248163718326677,A
158,1,control,test_q5,0,31.0,0.0,0.0,0.4158205214312804,0.2248163718326677,C
158,1,control,test_q6,1,31.0,0.0,0.0,0.4158205214312804,0.2248163718326677,B
158,1,control,test_q7,1,31.0,0.0,0.0,0.4158205214312804,0.2248163718326677,A
158,1,control,test_q8,1,31.0,0.0,0.0,0.4158205214312804,0.2248163718326677,A
158,1,control,test_q9,0,10.075,0.0,0.0,0.4720581203543041,0.2497274894120592,C
158,1,control,test_q10,1,10.075,0.0,0.0,0.4720581203543041,0.2497274894120592,A
158,1,control,test_q11,1,10.075,0.0,0.0,0.4720581203543041,0.2497274894120592,B
158,1,control,test_q12,0,8.0,0.0,0.0,0.151785891695383,0.0156428252546188,A
179,1,control,test_q1,0,93.0,0.0,0.0,0.8611111111111112,0.0,A
179,1,control,test_q2,1,93.0,0.0,0.0,0.8611111111111112,0.0,B
179,1,control,test_q3,1,13.0,0.0,0.0,0.8498122551744557,0.569875908999241,C
179,1,control,test_q4,0,13.0,0.0,0.0,0.8498122551744557,0.569875908999241,C
179,1,control,test_q5,0,13.0,0.0,0.0,0.8498122551744557,0.569875908999241,A
179,1,control,test_q6,1,13.0,0.0,0.0,0.8498122551744557,0.569875908999241,B
179,1,control,test_q7,1,13.0,0.0,0.0,0.8498122551744557,0.569875908999241,A
179,1,control,test_q8,0,13.0,0.0,0.0,0.8498122551744557,0.569875908999241,B
179,1,control,test_q9,0,4.025,0.0,0.0,0.1041426753174483,0.0411512540096738,C
179,1,control,test_q10,1,4.025,0.0,0.0,0.1041426753174483,0.0411512540096738,A
179,1,control,test_q11,1,4.025,0.0,0.0,0.1041426753174483,0.0411512540096738,B
179,1,control,test_q12,0,0.5,0.0,0.0,0.0096202245466951,0.0,B
163,1,control,test_q1,0,7.0,0.0,0.0,0.8157894736842105,0.0350877192982456,C
163,1,control,test_q2,1,7.0,0.0,0.0,0.8157894736842105,0.0350877192982456,B
163,1,control,test_q3,1,11.5,0.0,0.0,0.4806371256618162,0.3256274082502159,C
163,1,control,test_q4,1,11.5,0.0,0.0,0.4806371256618162,0.3256274082502159,A
163,1,control,test_q5,0,11.5,0.0,0.0,0.4806371256618162,0.3256274082502159,A
163,1,control,test_q6,1,11.5,0.0,0.0,0.4806371256618162,0.3256274082502159,B
163,1,control,test_q7,1,11.5,0.0,0.0,0.4806371256618162,0.3256274082502159,A
163,1,control,test_q8,1,11.5,0.0,0.0,0.4806371256618162,0.3256274082502159,A
163,1,control,test_q9,0,9.05,0.0,0.0,0.5452086126052657,0.2484022844369955,C
163,1,control,test_q10,1,9.05,0.0,0.0,0.5452086126052657,0.2484022844369955,A
163,1,control,test_q11,1,9.05,0.0,0.0,0.5452086126052657,0.2484022844369955,B
163,1,control,test_q12,0,9.166666666666666,0.0,0.0,0.1739424429297847,0.039354105809802,D
149,1,control,test_q1,1,31.0,0.0,0.0,0.5740740740740741,0.0,D
149,1,control,test_q2,1,31.0,0.0,0.0,0.5740740740740741,0.0,B
149,1,control,test_q3,1,6.5,0.0,0.0,0.4100134731855162,0.2592311279587265,C
149,1,control,test_q4,1,6.5,0.0,0.0,0.4100134731855162,0.2592311279587265,A
149,1,control,test_q5,0,6.5,0.0,0.0,0.4100134731855162,0.2592311279587265,C
149,1,control,test_q6,1,6.5,0.0,0.0,0.4100134731855162,0.2592311279587265,B
149,1,control,test_q7,1,6.5,0.0,0.0,0.4100134731855162,0.2592311279587265,A
149,1,control,test_q8,1,6.5,0.0,0.0,0.4100134731855162,0.2592311279587265,A
149,1,control,test_q9,0,3.05,0.0,0.0029,0.2143095693505889,0.0710866805545413,A
149,1,control,test_q10,1,3.05,0.0,0.0029,0.2143095693505889,0.0710866805545413,A
149,1,control,test_q11,1,3.05,0.0,0.0029,0.2143095693505889,0.0710866805545413,B
149,1,control,test_q12,0,0.0,0.0,0.0,0.0237719732561965,0.0116701522951522,B
136,1,control,test_q1,1,16.0,0.0,0.0,0.5094339622641509,0.0188679245283018,D
136,1,control,test_q2,1,16.0,0.0,0.0,0.5094339622641509,0.0188679245283018,B
136,1,control,test_q3,1,13.833333333333334,0.0,0.0,0.5159502141455427,0.3858377220834905,C
136,1,control,test_q4,1,13.833333333333334,0.0,0.0,0.5159502141455427,0.3858377220834905,A
136,1,control,test_q5,1,13.833333333333334,0.0,0.0,0.5159502141455427,0.3858377220834905,B
136,1,control,test_q6,1,13.833333333333334,0.0,0.0,0.5159502141455427,0.3858377220834905,B
136,1,control,test_q7,1,13.833333333333334,0.0,0.0,0.5159502141455427,0.3858377220834905,A
136,1,control,test_q8,1,13.833333333333334,0.0,0.0,0.5159502141455427,0.3858377220834905,A
136,1,control,test_q9,0,15.55,0.0,0.0,0.7416325798471043,0.4900566889314944,C
136,1,control,test_q10,1,15.55,0.0,0.0,0.7416325798471043,0.4900566889314944,A
136,1,control,test_q11,1,15.55,0.0,0.0,0.7416325798471043,0.4900566889314944,B
136,1,control,test_q12,1,3.8333333333333335,0.0,0.0,0.2658675985752472,0.0491725768321512,C
142,1,control,test_q1,1,80.0,0.0,0.0,0.9680851063829788,0.0,D
142,1,control,test_q2,1,80.0,0.0,0.0,0.9680851063829788,0.0,B
142,1,control,test_q3,1,17.0,0.0,0.0,0.7308552481996445,0.5132209055740518,C
142,1,control,test_q4,1,17.0,0.0,0.0,0.7308552481996445,0.5132209055740518,A
142,1,control,test_q5,1,17.0,0.0,0.0,0.7308552481996445,0.5132209055740518,B
142,1,control,test_q6,1,17.0,0.0,0.0,0.7308552481996445,0.5132209055740518,B
142,1,control,test_q7,1,17.0,0.0,0.0,0.7308552481996445,0.5132209055740518,A
142,1,control,test_q8,1,17.0,0.0,0.0,0.7308552481996445,0.5132209055740518,A
142,1,control,test_q9,1,6.875,0.0,0.0,0.4416799301055276,0.2118871696059416,B
142,1,control,test_q10,1,6.875,0.0,0.0,0.4416799301055276,0.2118871696059416,A
142,1,control,test_q11,1,6.875,0.0,0.0,0.4416799301055276,0.2118871696059416,B
142,1,control,test_q12,1,10.0,0.0,0.0,0.482348371721194,0.1822458899985032,C
181,1,control,test_q1,1,20.0,0.0,0.0,0.5714285714285714,0.0340136054421768,D
181,1,control,test_q2,1,20.0,0.0,0.0,0.5714285714285714,0.0340136054421768,B
181,1,control,test_q3,1,67.66666666666667,0.0,0.0,0.4707794728225892,0.1491191787061378,C
181,1,control,test_q4,0,67.66666666666667,0.0,0.0,0.4707794728225892,0.1491191787061378,B
181,1,control,test_q5,1,67.66666666666667,0.0,0.0,0.4707794728225892,0.1491191787061378,B
181,1,control,test_q6,1,67.66666666666667,0.0,0.0,0.4707794728225892,0.1491191787061378,B
181,1,control,test_q7,1,67.66666666666667,0.0,0.0,0.4707794728225892,0.1491191787061378,A
181,1,control,test_q8,0,67.66666666666667,0.0,0.0,0.4707794728225892,0.1491191787061378,B
181,1,control,test_q9,0,12.75,0.0,0.0,0.5850725956632387,0.3141037747879821,C
181,1,control,test_q10,0,12.75,0.0,0.0,0.5850725956632387,0.3141037747879821,B
181,1,control,test_q11,0,12.75,0.0,0.0,0.5850725956632387,0.3141037747879821,C
181,1,control,test_q12,1,10.333333333333334,0.0,0.0,0.3252025642775367,0.1282390537367236,C
146,1,control,test_q1,0,11.0,0.0,0.0,0.7464788732394366,0.0,B
146,1,control,test_q2,1,11.0,0.0,0.0,0.7464788732394366,0.0,B
146,1,control,test_q3,1,21.5,0.0,0.0,0.622115043991874,0.248181946342204,C
146,1,control,test_q4,1,21.5,0.0,0.0,0.622115043991874,0.248181946342204,A
146,1,control,test_q5,0,21.5,0.0,0.0,0.622115043991874,0.248181946342204,C
146,1,control,test_q6,0,21.5,0.0,0.0,0.622115043991874,0.248181946342204,A
146,1,control,test_q7,0,21.5,0.0,0.0,0.622115043991874,0.248181946342204,A
146,1,control,test_q8,1,21.5,0.0,0.0,0.622115043991874,0.248181946342204,A
146,1,control,test_q9,1,4.275,0.0,0.0,0.5683465364514843,0.2873954819417404,B
146,1,control,test_q10,1,4.275,0.0,0.0,0.5683465364514843,0.2873954819417404,A
146,1,control,test_q11,1,4.275,0.0,0.0,0.5683465364514843,0.2873954819417404,B
146,1,control,test_q12,1,2.333333333333333,0.0,0.0,0.0890170191816928,0.0211855626909218,C
178,1,control,test_q1,0,10.0,0.0,0.0,0.8292682926829268,0.0,C
178,1,control,test_q2,1,10.0,0.0,0.0,0.8292682926829268,0.0,B
178,1,control,test_q3,1,15.0,0.0,0.0,0.5049395739110175,0.2268429217530222,C
178,1,control,test_q4,1,15.0,0.0,0.0,0.5049395739110175,0.2268429217530222,A
178,1,control,test_q5,1,15.0,0.0,0.0,0.5049395739110175,0.2268429217530222,B
178,1,control,test_q6,1,15.0,0.0,0.0,0.5049395739110175,0.2268429217530222,B
178,1,control,test_q7,0,15.0,0.0,0.0,0.5049395739110175,0.2268429217530222,A
178,1,control,test_q8,1,15.0,0.0,0.0,0.5049395739110175,0.2268429217530222,A
178,1,control,test_q9,1,2.65,0.0,0.001925,0.1792918030237904,0.0745778125148233,B
178,1,control,test_q10,1,2.65,0.0,0.001925,0.1792918030237904,0.0745778125148233,A
178,1,control,test_q11,1,2.65,0.0,0.001925,0.1792918030237904,0.0745778125148233,B
178,1,control,test_q12,0,0.5,0.0,0.0,0.0415816171557013,0.0083333333333333,B
186,1,control,test_q1,1,11.0,0.0,0.0,0.6111111111111112,0.1759259259259259,D
186,1,control,test_q2,1,11.0,0.0,0.0,0.6111111111111112,0.1759259259259259,B
186,1,control,test_q3,1,16.166666666666668,0.0,0.0,0.4254894980667766,0.2269171988465184,C
186,1,control,test_q4,1,16.166666666666668,0.0,0.0,0.4254894980667766,0.2269171988465184,A
186,1,control,test_q5,0,16.166666666666668,0.0,0.0,0.4254894980667766,0.2269171988465184,A
186,1,control,test_q6,0,16.166666666666668,0.0,0.0,0.4254894980667766,0.2269171988465184,A
186,1,control,test_q7,1,16.166666666666668,0.0,0.0,0.4254894980667766,0.2269171988465184,A
186,1,control,test_q8,1,16.166666666666668,0.0,0.0,0.4254894980667766,0.2269171988465184,A
186,1,control,test_q9,0,6.8,0.0,0.0,0.2954343485093156,0.1623110115272686,C
186,1,control,test_q10,0,6.8,0.0,0.0,0.2954343485093156,0.1623110115272686,D
186,1,control,test_q11,0,6.8,0.0,0.0,0.2954343485093156,0.1623110115272686,C
186,1,control,test_q12,1,5.0,0.0,0.0,0.1948228513108961,0.0814758103427168,C
175,1,control,test_q1,1,10.0,0.0,0.0,0.3046875,0.0,D
175,1,control,test_q2,1,10.0,0.0,0.0,0.3046875,0.0,B
175,1,control,test_q3,1,40.0,0.0,0.0,0.4289703910623581,0.2018627072289941,C
175,1,control,test_q4,1,40.0,0.0,0.0,0.4289703910623581,0.2018627072289941,A
175,1,control,test_q5,1,40.0,0.0,0.0,0.4289703910623581,0.2018627072289941,B
175,1,control,test_q6,0,40.0,0.0,0.0,0.4289703910623581,0.2018627072289941,A
175,1,control,test_q7,1,40.0,0.0,0.0,0.4289703910623581,0.2018627072289941,A
175,1,control,test_q8,0,40.0,0.0,0.0,0.4289703910623581,0.2018627072289941,C
175,1,control,test_q9,0,10.0,0.0,0.0016,0.4067328569744613,0.2005570712565436,C
175,1,control,test_q10,0,10.0,0.0,0.0016,0.4067328569744613,0.2005570712565436,B
175,1,control,test_q11,1,10.0,0.0,0.0016,0.4067328569744613,0.2005570712565436,B
175,1,control,test_q12,0,4.833333333333333,0.0,0.0,0.2727154927888789,0.0812138479327202,D
160,1,control,test_q1,1,51.0,0.0,0.0,0.85,0.0,D
160,1,control,test_q2,0,51.0,0.0,0.0,0.85,0.0,D
160,1,control,test_q3,1,15.833333333333334,0.0,0.0,0.5838919329595499,0.3570011323130501,C
160,1,control,test_q4,1,15.833333333333334,0.0,0.0,0.5838919329595499,0.3570011323130501,A
160,1,control,test_q5,0,15.833333333333334,0.0,0.0,0.5838919329595499,0.3570011323130501,C
160,1,control,test_q6,1,15.833333333333334,0.0,0.0,0.5838919329595499,0.3570011323130501,B
160,1,control,test_q7,1,15.833333333333334,0.0,0.0,0.5838919329595499,0.3570011323130501,A
160,1,control,test_q8,1,15.833333333333334,0.0,0.0,0.5838919329595499,0.3570011323130501,A
160,1,control,test_q9,1,4.775,0.0,0.0,0.2009104304431721,0.0875980117158231,B
160,1,control,test_q10,1,4.775,0.0,0.0,0.2009104304431721,0.0875980117158231,A
160,1,control,test_q11,1,4.775,0.0,0.0,0.2009104304431721,0.0875980117158231,B
160,1,control,test_q12,0,0.6666666666666666,0.0,0.0,0.0471618216299067,0.0196204504715143,A
167,1,control,test_q1,1,10.0,0.0,0.0,0.5510204081632653,0.0612244897959183,D
167,1,control,test_q2,1,10.0,0.0,0.0,0.5510204081632653,0.0612244897959183,B
167,1,control,test_q3,1,13.0,0.0,0.0,0.3938936635740288,0.1979758843229162,C
167,1,control,test_q4,1,13.0,0.0,0.0,0.3938936635740288,0.1979758843229162,A
167,1,control,test_q5,0,13.0,0.0,0.0,0.3938936635740288,0.1979758843229162,C
167,1,control,test_q6,1,13.0,0.0,0.0,0.3938936635740288,0.1979758843229162,B
167,1,control,test_q7,0,13.0,0.0,0.0,0.3938936635740288,0.1979758843229162,A
167,1,control,test_q8,1,13.0,0.0,0.0,0.3938936635740288,0.1979758843229162,A
167,1,control,test_q9,1,3.05,0.0,0.0,0.5223589590270933,0.2238967611026208,B
167,1,control,test_q10,1,3.05,0.0,0.0,0.5223589590270933,0.2238967611026208,A
167,1,control,test_q11,1,3.05,0.0,0.0,0.5223589590270933,0.2238967611026208,B
167,1,control,test_q12,0,3.5,0.0,0.0,0.3980696480696481,0.1173158673158673,A
228,1,feedback,test_q1,1,14.0,0.0,0.0,0.3181818181818182,0.0,D
228,1,feedback,test_q2,1,14.0,0.0,0.0,0.3181818181818182,0.0,B
228,1,feedback,test_q3,1,9.0,0.0,0.0,0.4140864025749893,0.2635923693452591,C
228,1,feedback,test_q4,1,9.0,0.0,0.0,0.4140864025749893,0.2635923693452591,A
228,1,feedback,test_q5,1,9.0,0.0,0.0,0.4140864025749893,0.2635923693452591,B
228,1,feedback,test_q6,1,9.0,0.0,0.0,0.4140864025749893,0.2635923693452591,B
228,1,feedback,test_q7,1,9.0,0.0,0.0,0.4140864025749893,0.2635923693452591,A
228,1,feedback,test_q8,0,9.0,0.0,0.0,0.4140864025749893,0.2635923693452591,C
228,1,feedback,test_q9,1,2.55,0.0,0.0,0.3889930179187805,0.187175785614965,B
228,1,feedback,test_q10,0,2.55,0.0,0.0,0.3889930179187805,0.187175785614965,B
228,1,feedback,test_q11,1,2.55,0.0,0.0,0.3889930179187805,0.187175785614965,B
228,1,feedback,test_q12,1,1.6666666666666667,0.0,0.0,0.2024726405395625,0.0655549718625643,C
238,1,feedback,test_q1,1,7.0,0.0,0.0,0.9917355371900828,0.0,D
238,1,feedback,test_q2,1,7.0,0.0,0.0,0.9917355371900828,0.0,B
238,1,feedback,test_q3,1,48.833333333333336,0.0,0.0,0.6713515577801122,0.2945955222138827,C
238,1,feedback,test_q4,1,48.833333333333336,0.0,0.0,0.6713515577801122,0.2945955222138827,A
238,1,feedback,test_q5,1,48.833333333333336,0.0,0.0,0.6713515577801122,0.2945955222138827,B
238,1,feedback,test_q6,1,48.833333333333336,0.0,0.0,0.6713515577801122,0.2945955222138827,B
238,1,feedback,test_q7,1,48.833333333333336,0.0,0.0,0.6713515577801122,0.2945955222138827,A
238,1,feedback,test_q8,1,48.833333333333336,0.0,0.0,0.6713515577801122,0.2945955222138827,A
238,1,feedback,test_q9,1,6.525,0.0,0.0,0.9010958569684702,0.4939278110572687,B
238,1,feedback,test_q10,0,6.525,0.0,0.0,0.9010958569684702,0.4939278110572687,D
238,1,feedback,test_q11,1,6.525,0.0,0.0,0.9010958569684702,0.4939278110572687,B
238,1,feedback,test_q12,1,0.0,0.0,0.0,0.0,0.0,C
200,1,feedback,test_q1,1,30.0,0.0,0.0,0.9328859060402684,0.0,D
200,1,feedback,test_q2,1,30.0,0.0,0.0,0.9328859060402684,0.0,B
200,1,feedback,test_q3,1,74.5,0.0,0.0,0.6508278194949695,0.0953128306069482,C
200,1,feedback,test_q4,0,74.5,0.0,0.0,0.6508278194949695,0.0953128306069482,B
